customer_id,first_name,last_name,email,signup_date,country,customer_segment,lifetime_value
3667,Kevin,Cobb,collinselizabeth@example.org,2022-05-23,Liechtenstein,Regular,3834.68
7141,Bradley,Lewis,matthew90@example.com,2023-04-15,Kiribati,Regular,5302.58
6439,Amy,Jackson,bfitzgerald@example.org,2023-10-01,Ireland,Premium,3357.86
6433,William,Alvarado,mary11@example.com,2023-04-02,Mongolia,Regular,2474.63
1793,Sheri,Underwood,hubbardanthony@example.net,2022-05-22,Malaysia,VIP,9906.97
3944,Tammy,Santiago,marysanchez@example.org,2024-04-07,Bosnia and Herzegovina,Regular,3681.76
4791,Jonathan,Howell,martinezlaura@example.net,2024-09-15,Guinea,Regular,2576.75
6428,Robert,Hopkins,rcervantes@example.com,2022-08-07,Haiti,Premium,4942.85
5371,Keith,Rich,vasquezelizabeth@example.com,2022-08-09,Yemen,Premium,7807.72
9261,Laurie,Carter,airwin@example.org,2023-04-29,Cote d'Ivoire,VIP,9478.96
3735,Christopher,Padilla,dawn13@example.net,2024-04-20,Congo,Regular,7988.83
3259,Brandon,Macias,erica76@example.com,2023-04-11,Falkland Islands (Malvinas),Premium,9068.43
8421,Gary,Blanchard,dustin73@example.org,2023-05-03,Greece,VIP,1765.44
9838,Kathleen,Sullivan,ryanyoung@example.com,2024-02-24,Mozambique,VIP,5180.67
7874,Peter,Booker,benjamin94@example.net,2022-11-22,Bulgaria,VIP,7876.52
4998,Shawn,Jones,gwalker@example.net,2023-08-16,Monaco,Premium,2730.12
1050,Barbara,Ramirez,emay@example.com,2023-07-03,San Marino,Regular,4603.53
5826,Charles,West,vfox@example.net,2022-09-12,San Marino,VIP,4412.96
3534,Richard,Barker,brianlamb@example.com,2024-09-06,Philippines,Premium,4757.89
6893,Rebecca,Rodriguez,elizabethcombs@example.org,2024-10-21,Kyrgyz Republic,Premium,3528.18
7728,Nicholas,Smith,allisonwarner@example.org,2024-05-17,Chad,Regular,8607.06
6172,Michael,Hernandez,wmckenzie@example.com,2022-11-17,Yemen,Regular,367.36
8364,Barbara,Maldonado,shawngibson@example.net,2024-04-22,Cyprus,Regular,9209.6
9722,Antonio,Johnson,jeanetteroman@example.com,2024-08-29,Sierra Leone,VIP,4395.59
7128,Erin,Schultz,derrick47@example.net,2022-09-30,Mongolia,Premium,5642.58
5207,Debbie,Jones,berrywilliam@example.com,2025-03-10,Malta,Premium,1190.19
3367,Albert,Sparks,sedwards@example.com,2022-11-10,Sudan,Premium,3129.18
1100,Darlene,Hill,acarter@example.org,2022-09-23,Nepal,Premium,8804.15
9878,Cathy,Wilcox,andersonchristopher@example.com,2024-06-04,Peru,Regular,1516.81
1509,Carla,Moon,nicole77@example.org,2023-06-18,Burundi,Premium,7612.38
5354,Brian,Mitchell,sherry81@example.org,2024-03-16,North Macedonia,VIP,3958.33
2428,Kristen,Brown,lunasteven@example.com,2023-08-19,Latvia,Premium,9342.54
3343,Pam,Woods,padillavincent@example.com,2024-03-17,Korea,Premium,8003.49
4746,Julie,Small,amy03@example.com,2023-07-23,Ecuador,Regular,9917.06
1863,Jerry,Huynh,smithashley@example.org,2024-08-05,Papua New Guinea,VIP,2988.25
7854,Alexandria,Lee,jonathan57@example.org,2024-11-27,Micronesia,Regular,5030.85
2903,Richard,Molina,mark46@example.com,2024-03-13,Heard Island and McDonald Islands,Premium,5605.9
5030,Jason,Booth,qsellers@example.com,2023-03-02,Azerbaijan,Premium,7920.91
4810,Taylor,Powell,youngvalerie@example.com,2025-01-03,Micronesia,Regular,6689.34
6026,Jessica,Smith,amanda52@example.net,2022-04-21,Iran,VIP,4573.19
4703,Shaun,Sullivan,michele73@example.org,2024-03-27,Romania,VIP,8002.04
5886,Tammy,Adams,mrichards@example.net,2025-02-18,Palestinian Territory,Premium,9151.34
9127,Michael,Kelley,jonathan90@example.com,2024-10-18,Sierra Leone,VIP,272.76
5207,Molly,Mcfarland,yflores@example.org,2022-07-13,Burkina Faso,Regular,2293.52
9539,Timothy,Harris,tmurray@example.com,2022-09-07,India,VIP,251.94
2855,Sonia,Glenn,gregory45@example.com,2023-03-06,Niger,Premium,202.03
1064,Joseph,Jenkins,halltyler@example.com,2023-04-29,Libyan Arab Jamahiriya,Premium,4399.21
3129,Rodney,Daugherty,carrie14@example.org,2024-09-29,Guam,VIP,8378.45
6073,Glenda,Scott,rebeccalowery@example.org,2022-06-24,Lao People's Democratic Republic,VIP,9041.01
3689,Michael,Hess,vgraham@example.org,2023-06-22,Poland,Premium,3822.34
8613,John,Thomas,kentkennedy@example.org,2024-06-24,Papua New Guinea,VIP,4398.53
2032,Jillian,Cooper,bbullock@example.org,2023-03-20,Syrian Arab Republic,Premium,9846.0
8649,Roy,Cameron,seanspears@example.com,2024-12-20,Guinea,VIP,742.57
5001,Scott,Hall,tracy03@example.org,2024-03-20,Niue,Regular,936.95
3286,James,Ewing,johnsonelijah@example.net,2023-01-22,Mozambique,Premium,1117.73
1448,Wendy,Blake,ybaker@example.net,2024-01-21,Timor-Leste,Premium,6252.96
9552,Brianna,Hensley,drangel@example.com,2023-04-11,France,Regular,1079.9
2276,Kelly,Davis,loganerik@example.net,2024-07-28,Luxembourg,Regular,4922.1
9421,Benjamin,Rios,stephenatkins@example.org,2024-06-07,Macao,Regular,7800.57
1284,Erin,Johnson,julie37@example.net,2024-03-30,Thailand,Premium,8013.62
3499,John,Rodriguez,marycastillo@example.com,2024-12-08,Israel,Regular,4680.24
4789,Willie,Stone,carol47@example.org,2023-01-09,Cook Islands,Premium,3155.36
8170,Mary,Fowler,adammontoya@example.org,2023-09-24,Mauritania,Regular,2478.33
1069,Melvin,Ayala,barbara17@example.org,2022-09-10,Singapore,Premium,4889.42
7228,Ricky,Allen,johnfuller@example.com,2023-07-21,Vanuatu,Regular,9248.3
2164,Lindsey,Trujillo,smithmark@example.com,2023-06-11,Holy See (Vatican City State),Premium,3596.61
9584,Jennifer,Gutierrez,awoodward@example.org,2024-09-01,Lebanon,Regular,5923.22
